exports,log_exports,Year,MSA,Per_Capita_Income,Population,Manufacturing_Employment,Top_Corporate_Income_Tax_Rate,FHFA_index,avg_weather,energy_consumption,Minimum_Wage,S&P500_Close,lag_exports
450253570.0,19.92532147091728,2023,"Michigan City-La Porte, IN",53144.0,111706.0,8.5,0.049,284.26500000000004,52.50833333333333,6030.0,7.25,4845.65,468883466.0
72403195.0,18.097760986216507,2023,"Midland, TX",143469.0,182324.0,4.4,0.0,431.3674999999999,61.34166666666666,5160.0,7.25,4845.65,76230621.0
9352452625.0,22.958904458683236,2023,"Milwaukee-Waukesha, WI",72316.0,1560424.0,114.6,0.079,290.545,49.53333333333333,6817.0,7.25,4845.65,8742547144.0
22209368013.0,23.823780019382607,2023,"Minneapolis-St. Paul-Bloomington, MN-WI",79654.0,3712020.0,202.8,0.098,335.1625,44.55833333333333,8413.0,10.59,4845.65,21964293629.0
2170842462.0,21.498381160492897,2023,"Mobile, AL",50384.0,426662.0,16.2,0.065,283.8225,69.90833333333335,4233.0,7.25,4845.65,3102179650.0
1460788316.0,21.10224206941593,2023,"Modesto, CA",53058.0,551430.0,23.7,0.0884,371.505,57.45000000000001,4669.0,15.5,4845.65,1697370897.0
764160492.0,20.454288393132416,2023,"Monroe, LA",49272.0,202173.0,7.2,0.075,258.7125,67.14166666666667,4507.0,7.25,4845.65,568196831.0
514921485.0,20.059524990694687,2023,"Monroe, MI",59956.0,155045.0,5.9,0.06,239.7925,50.99166666666667,6218.0,10.1,4845.65,789861295.0
996216077.0,20.719474736798873,2023,"Montgomery, AL",53266.0,385480.0,19.5,0.065,206.12499999999997,66.21666666666665,4222.0,7.25,4845.65,1103458341.0
58518662.0,17.884856269876686,2023,"Morgantown, WV",55012.0,141817.0,2.2,0.065,278.2925,54.48333333333333,5158.0,8.75,4845.65,80263753.0
472315403.0,19.973157547080696,2023,"Morristown, TN",48618.0,148735.0,12.2,0.065,345.5225,58.64166666666667,4465.0,7.25,4845.65,440582359.0
518634740.0,20.066710416869977,2023,"Mount Vernon-Anacortes, WA",67173.0,131417.0,5.9,0.0,413.1875,49.60833333333333,5881.0,15.74,4845.65,724269739.0
339269680.0,19.642305865313595,2023,"Muncie, IN",47629.0,112321.0,4.0,0.049,243.09,53.30833333333334,5642.0,7.25,4845.65,188496286.0
1103471893.0,20.821727312561872,2023,"Muskegon-Norton Shores, MI",49244.0,176564.0,13.5,0.06,326.6975,48.625,6742.0,10.1,4845.65,932712576.0
205978831.0,19.14328395933754,2023,"Myrtle Beach-Conway-North Myrtle Beach, SC",54210.0,557442.0,3.6,0.05,383.9825,64.50833333333334,3939.0,7.25,4845.65,325165360.0
500246731.0,20.030611996674132,2023,"Napa, CA",94973.0,133216.0,15.0,0.0884,431.9,52.99999999999999,5120.0,15.5,4845.65,532239328.0
264003664.0,19.39147353980216,2023,"Naples-Marco Island, FL",134527.0,404310.0,5.6,0.055,556.345,76.84166666666668,4681.0,12.0,4845.65,276834800.0
10385411623.0,23.063667929791347,2023,"Nashville-Davidson--Murfreesboro--Franklin, TN",79453.0,2076747.0,86.7,0.065,447.7225,60.525000000000006,4496.0,7.25,4845.65,9347482135.0
38978621561.0,24.386279167676076,2023,"New Orleans-Metairie, LA",66588.0,1237748.0,26.6,0.075,305.8275,72.01666666666667,4476.0,7.25,4845.65,52912936789.0
106209005789.0,25.38867474243198,2023,"New York-Newark-Jersey City, NY-NJ",91448.0,19559496.0,333.0,0.065,373.125,51.400000000000006,6070.0,14.2,4845.65,120643732664.0
378681900.0,19.752207096641342,2023,"Niles, MI",61127.0,152261.0,12.8,0.06,301.225,50.94166666666667,6257.0,10.1,4845.65,371682469.0
1082597789.0,20.802629350019505,2023,"North Port-Bradenton-Sarasota, FL",74949.0,910108.0,18.7,0.055,502.565,74.97500000000001,4384.0,12.0,4845.65,1001860526.0
123676088.0,18.63317651229021,2023,"Ocala, FL",46682.0,409959.0,9.9,0.055,379.605,73.76666666666667,4278.0,12.0,4845.65,122059440.0
86234802.0,18.272584389653513,2023,"Odessa, TX",58961.0,164494.0,4.0,0.0,349.875,67.05833333333332,4783.0,7.25,4845.65,93094943.0
1571549410.0,21.17532785500575,2023,"Ogden, UT",59122.0,720817.0,33.0,0.0485,415.8624999999999,40.88333333333333,8944.0,7.25,4845.65,1764309810.0
2277724653.0,21.546442822409396,2023,"Oklahoma City, OK",64468.0,1477926.0,36.3,0.04,319.8125,62.04166666666666,5207.0,7.25,4845.65,2019053734.0
325003796.0,19.5993474202258,2023,"Olympia-Lacey-Tumwater, WA",65892.0,299003.0,3.3,0.0,388.92,52.07500000000001,5095.0,15.74,4845.65,447443437.0
3410953756.0,21.950257782976447,2023,"Omaha, NE-IA",75033.0,983969.0,35.8,0.0725,312.425,52.724999999999994,6869.0,10.5,4845.65,4585463416.0
4443472460.0,22.21470199330656,2023,"Orlando-Kissimmee-Sanford, FL",57774.0,2817933.0,52.6,0.055,425.255,73.76666666666667,4278.0,12.0,4845.65,4096882751.0
1329588209.0,21.00813511394551,2023,"Oshkosh-Neenah, WI",60180.0,171735.0,21.0,0.079,281.6425,47.849999999999994,7161.0,7.25,4845.65,1287310546.0
66015150.0,18.005394819103717,2023,"Owensboro, KY",53113.0,121432.0,7.2,0.05,270.84250000000003,59.625,4792.0,7.25,4845.65,140871300.0
3313496096.0,21.92126969128151,2023,"Oxnard-Thousand Oaks-Ventura, CA",78091.0,829590.0,27.1,0.0884,436.2575,59.92499999999999,3541.0,15.5,4845.65,3111134519.0
1822788708.0,21.323633422469772,2023,"Palm Bay-Melbourne-Titusville, FL",60162.0,643979.0,34.1,0.055,444.25250000000005,74.97500000000001,4384.0,12.0,4845.65,1705155791.0
162206127.0,18.904378473284805,2023,"Panama City-Panama City Beach, FL",56070.0,190769.0,3.5,0.055,404.19,69.74166666666667,4071.0,12.0,4845.65,221400711.0
719379950.0,20.393900218389813,2023,"Parkersburg-Vienna, WV",58164.0,88052.0,3.0,0.065,248.7675,54.29999999999999,5263.0,8.75,4845.65,819474828.0
1114552289.0,20.83171862669277,2023,"Pensacola-Ferry Pass-Brent, FL",56938.0,530090.0,7.0,0.055,389.37,69.74166666666667,4071.0,12.0,4845.65,1355211149.0
4903884372.0,22.313293456998924,2023,"Peoria, IL",60980.0,394781.0,23.6,0.095,218.13,54.32500000000001,5943.0,13.0,4845.65,4167714891.0
28760180487.0,24.08225764540543,2023,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",78761.0,6246160.0,181.2,0.0899,368.0499999999999,54.93333333333334,5324.0,7.25,4845.65,29352096129.0
17553625455.0,23.588526344156335,2023,"Phoenix-Mesa-Chandler, AZ",66365.0,5070110.0,149.7,0.049,486.5225,70.54166666666667,5303.0,13.85,4845.65,16658778158.0
11538437401.0,23.16894968166561,2023,"Pittsburgh, PA",70559.0,2338253.0,88.0,0.0899,294.4875,52.04166666666666,5709.0,7.25,4845.65,11188280844.0
156202588.0,18.866664363734525,2023,"Pocatello, ID",49769.0,98653.0,2.3,0.065,393.7374999999999,42.23333333333333,8695.0,7.25,4845.65,160369468.0
339937085.0,19.64427111433406,2023,"Port St. Lucie, FL",73080.0,536901.0,8.5,0.055,455.705,74.97500000000001,4384.0,12.0,4845.65,329093946.0
26973156822.0,24.01810801663651,2023,"Portland-Vancouver-Hillsboro, OR-WA",74992.0,2508050.0,125.6,0.076,431.54,52.55,5225.0,14.2,4845.65,34368003214.0
1416720312.0,21.071610397791797,2023,"Provo-Orem-Lehi, UT",57531.0,732197.0,24.4,0.0485,408.5925,48.708333333333336,7309.0,7.25,4845.65,1318376162.0
216510019.0,19.19314738147232,2023,"Pueblo, CO",48891.0,169422.0,4.9,0.044,355.83250000000004,50.13333333333333,6597.0,13.65,4845.65,217282382.0
24653222.0,17.020418159850323,2023,"Punta Gorda, FL",55332.0,206134.0,1.0,0.055,443.1775,76.84166666666668,4681.0,12.0,4845.65,33016228.0
3619798253.0,22.00968413001558,2023,"Racine-Mount Pleasant, WI",62570.0,196613.0,18.7,0.079,279.41499999999996,49.53333333333333,6817.0,7.25,4845.65,3417883753.0
5965794392.0,22.509308059153103,2023,"Raleigh-Cary, NC",75129.0,1509231.0,34.1,0.025,343.1675,60.78333333333333,4231.0,7.25,4845.65,4714122321.0
37007519.0,17.426631666179098,2023,"Rapid City, SD",70144.0,146857.0,3.0,0.0,436.1425,48.62500000000001,7515.0,10.8,4845.65,35574692.0
2389165364.0,21.594209921814613,2023,"Reading, PA",61575.0,432821.0,31.6,0.0899,273.78000000000003,54.93333333333334,5324.0,7.25,4845.65,2096012185.0
136957366.0,18.735180238280247,2023,"Redding, CA",57637.0,180366.0,2.8,0.0884,317.26,54.7,5252.0,15.5,4845.65,130021232.0
3434128478.0,21.957029012233768,2023,"Reno, NV",81358.0,502199.0,30.6,0.0,372.45,49.42499999999999,6873.0,10.25,4845.65,3863993734.0
2579848011.0,21.67099632367953,2023,"Richmond, VA",71794.0,1349732.0,32.3,0.06,347.91749999999996,59.041666666666686,4542.0,12.0,4845.65,3283483268.0
11229612832.0,23.141820128878045,2023,"Riverside-San Bernardino-Ontario, CA",52553.0,4688053.0,98.5,0.0884,464.43,64.77499999999999,4991.0,15.5,4845.65,11329243176.0
855283757.0,20.566943851373367,2023,"Roanoke, VA",59820.0,314314.0,16.8,0.06,295.0625,54.65833333333334,4985.0,12.0,4845.65,768332165.0
258719029.0,19.37125320069388,2023,"Rochester, MN",68561.0,229077.0,9.4,0.098,317.16,47.53333333333333,7722.0,10.59,4845.65,215866549.0
4445521116.0,22.215162935486067,2023,"Rochester, NY",61762.0,1076559.0,52.3,0.065,257.5,49.25833333333333,6491.0,14.2,4845.65,4332801206.0
4419963534.0,22.20939728277574,2023,"Rockford, IL",54249.0,334124.0,25.5,0.095,201.6375,51.650000000000006,6531.0,13.0,4845.65,4134866235.0
1340579260.0,21.01636764108369,2023,"Rocky Mount, NC",51308.0,145383.0,11.0,0.025,250.88,62.01666666666667,4177.0,7.25,4845.65,1056070615.0
141198658.0,18.765678378728957,2023,"Rome, GA",46727.0,100113.0,6.5,0.0575,309.715,61.9,4183.0,7.25,4845.65,100320255.0
7586615790.0,22.74965145145068,2023,"Sacramento-Roseville-Folsom, CA",70418.0,2420608.0,40.6,0.0884,390.98,54.7,5252.0,15.5,4845.65,5716722581.0
1696225581.0,21.25167137313648,2023,"Saginaw, MI",50278.0,187782.0,11.4,0.06,228.6925,49.61666666666667,6508.0,10.1,4845.65,1591567562.0
404771494.0,19.818833253497452,2023,"Salem, OR",57774.0,436546.0,12.1,0.076,401.7225,52.55,5225.0,14.2,4845.65,422258619.0
943139636.0,20.66472490598758,2023,"Salinas, CA",68943.0,430723.0,5.0,0.0884,410.715,58.399999999999984,3537.0,15.5,4845.65,1085521583.0
178176028.0,18.998282540944096,2023,"Salisbury, MD",62081.0,447390.0,15.0,0.0825,351.3725,59.65833333333334,4620.0,13.25,4845.65,648594427.0
12775185542.0,23.270770496766325,2023,"Salt Lake City-Murray, UT",70395.0,1267864.0,63.4,0.0485,453.645,48.708333333333336,7309.0,7.25,4845.65,12340089977.0
320162530.0,19.584339331067326,2023,"San Angelo, TX",65650.0,122003.0,4.1,0.0,354.9275,69.09166666666668,4872.0,7.25,4845.65,345276991.0
12821765903.0,23.27441002489667,2023,"San Antonio-New Braunfels, TX",59477.0,2703999.0,61.0,0.0,374.37749999999994,72.64166666666667,4822.0,7.25,4845.65,13173604662.0
22975303952.0,23.85768573478509,2023,"San Diego-Chula Vista-Carlsbad, CA",79122.0,3269973.0,115.5,0.0884,521.1075,59.92499999999999,3541.0,15.5,4845.65,24657944129.0
24252990256.0,23.91180575625368,2023,"San Francisco-Oakland-Fremont, CA",130730.0,4566961.0,149.9,0.0884,485.96,58.399999999999984,3537.0,15.5,4845.65,30649029370.0
22985402592.0,23.85812518147431,2023,"San Jose-Sunnyvale-Santa Clara, CA",148036.0,1945767.0,131.1,0.0884,532.27,58.399999999999984,3537.0,15.5,4845.65,24342173195.0
339900178.0,19.644162538349644,2023,"San Luis Obispo-Paso Robles, CA",72721.0,281639.0,8.5,0.0884,471.12750000000005,58.399999999999984,3537.0,15.5,4845.65,308240159.0
1040707681.0,20.763166781190055,2023,"Santa Cruz-Watsonville, CA",88581.0,261547.0,7.9,0.0884,442.37749999999994,58.399999999999984,3537.0,15.5,4845.65,967600277.0
29847765.0,17.2116205206278,2023,"Santa Fe, NM",77717.0,155956.0,0.8,0.059,315.54499999999996,47.616666666666674,6974.0,12.0,4845.65,20844750.0
1640236193.0,21.21810608853457,2023,"Santa Maria-Santa Barbara, CA",82736.0,441257.0,12.8,0.0884,447.7825,59.92499999999999,3541.0,15.5,4845.65,1593130102.0
1121754676.0,20.838159971298417,2023,"Santa Rosa-Petaluma, CA",83408.0,481812.0,22.7,0.0884,405.745,52.99999999999999,5120.0,15.5,4845.65,1297271657.0
6206133895.0,22.548803977828484,2023,"Savannah, GA",58046.0,424935.0,21.9,0.0575,417.455,68.70833333333333,3935.0,7.25,4845.65,6171172230.0
1562983163.0,21.169862116094844,2023,"Scranton--Wilkes-Barre, PA",54826.0,569413.0,30.1,0.0899,262.66749999999996,49.7,6247.0,7.25,4845.65,1617671921.0
36267266775.0,24.31418142966802,2023,"Seattle-Tacoma-Bellevue, WA",99339.0,4044837.0,164.5,0.0,503.255,49.60833333333333,5881.0,15.74,4845.65,34159860226.0
219752982.0,19.20801466440336,2023,"Sebastian-Vero Beach-West Vero Corridor, FL",105827.0,169795.0,2.8,0.055,427.38,74.97500000000001,4384.0,12.0,4845.65,149107233.0
1009111569.0,20.732336146040527,2023,"Sheboygan, WI",63878.0,117752.0,22.1,0.079,291.025,47.849999999999994,7161.0,7.25,4845.65,889301297.0
604003447.0,20.219090462836448,2023,"Sherman-Denison, TX",55946.0,146907.0,8.0,0.0,423.1975,67.825,5003.0,7.25,4845.65,736175633.0
383649512.0,19.76523996459444,2023,"Shreveport-Bossier City, LA",61150.0,383295.0,9.4,0.075,241.43,67.625,4582.0,7.25,4845.65,550061054.0
308083644.0,19.545881875497574,2023,"Sierra Vista-Douglas, AZ",53304.0,124640.0,0.8,0.049,293.9925,64.16666666666667,4738.0,13.85,4845.65,275967665.0
1528178607.0,21.14734241025761,2023,"Sioux City, IA-NE-SD",65153.0,149893.0,15.3,0.084,296.7625,50.68333333333333,7113.0,7.25,4845.65,1794329042.0
510869049.0,20.051623851138835,2023,"Sioux Falls, SD-MN",78354.0,295004.0,15.3,0.0,340.15,48.208333333333336,8021.0,10.8,4845.65,371286946.0
804620051.0,20.50588073762682,2023,"South Bend-Mishawaka, IN-MI",57010.0,324490.0,15.3,0.049,286.3375,52.325,6001.0,7.25,4845.65,754255764.0
2317188903.0,21.56362060820583,2023,"Spartanburg, SC",53700.0,356698.0,38.7,0.05,308.4375,62.008333333333326,4081.0,7.25,4845.65,2212797042.0
818707338.0,20.523237237296616,2023,"Spokane-Spokane Valley, WA",57886.0,600292.0,17.9,0.0,398.875,45.775,7588.0,15.74,4845.65,815653028.0
140596070.0,18.76140158531434,2023,"Springfield, IL",60446.0,205445.0,3.7,0.095,199.8225,56.06666666666667,5653.0,13.0,4845.65,117985732.0
413588155.0,19.840381241966963,2023,"Springfield, MO",53435.0,491053.0,19.6,0.04,283.2875,58.68333333333333,5249.0,12.0,4845.65,436505795.0
247751392.0,19.327936349725693,2023,"Springfield, OH",50553.0,134610.0,6.9,0.0,248.0025,53.43333333333334,5626.0,10.1,4845.65,199768801.0
257047894.0,19.364772983473657,2023,"St. Cloud, MN",61633.0,202577.0,15.0,0.098,322.0375,45.71666666666666,8416.0,10.59,4845.65,272249701.0
90274295.0,18.31836331562624,2023,"St. George, UT",54405.0,202452.0,4.0,0.0485,359.195,58.59166666666665,5566.0,7.25,4845.65,99183434.0
13817019521.0,23.349166967844727,2023,"St. Louis, MO-IL",75577.0,2796999.0,117.4,0.04,280.5925,56.20833333333334,5740.0,12.0,4845.65,14215586343.0
283795928.0,19.463765974454795,2023,"State College, PA",57800.0,157795.0,4.5,0.0899,312.815,50.225,6128.0,7.25,4845.65,253012933.0
4721950532.0,22.275487799485397,2023,"Stockton-Lodi, CA",59361.0,800965.0,23.5,0.0884,369.1275,57.45000000000001,4669.0,15.5,4845.65,5149209775.0
122327398.0,18.622211598462545,2023,"Sumter, SC",49418.0,135169.0,6.4,0.05,300.31500000000005,64.99166666666667,3940.0,7.25,4845.65,123359548.0
2411674252.0,21.60358705362287,2023,"Syracuse, NY",60736.0,652956.0,25.3,0.065,273.58000000000004,49.19999999999999,6483.0,14.2,4845.65,2547516528.0
315581178.0,19.56992650637426,2023,"Tallahassee, FL",55363.0,392645.0,4.1,0.055,318.2,69.74166666666667,4071.0,12.0,4845.65,233196541.0
7923564400.0,22.793106992035444,2023,"Tampa-St. Petersburg-Clearwater, FL",63789.0,3342963.0,75.0,0.055,530.4775,74.97500000000001,4384.0,12.0,4845.65,9588164695.0
296367426.0,19.507110546561467,2023,"Terre Haute, IN",48561.0,185271.0,10.0,0.049,240.2675,54.34166666666667,5668.0,7.25,4845.65,273424316.0
321165945.0,19.587468510131973,2023,"Texarkana, TX-AR",47883.0,145907.0,5.7,0.0,271.13,68.49166666666667,4620.0,7.25,4845.65,149662255.0
4165385913.0,22.150074764455372,2023,"Toledo, OH",58180.0,639944.0,45.4,0.0,227.8625,53.28333333333333,5765.0,10.1,4845.65,5047791094.0
445417490.0,19.914522580090217,2023,"Topeka, KS",57810.0,232322.0,9.1,0.04,272.395,57.53333333333334,5931.0,7.25,4845.65,417616769.0
1292342824.0,20.97972255076267,2023,"Trenton-Princeton, NJ",84392.0,381671.0,10.7,0.09,306.4875,56.73333333333333,5018.0,14.13,4845.65,1472943573.0
4502954886.0,22.227999659561423,2023,"Tucson, AZ",58232.0,1063162.0,28.4,0.049,355.65,64.16666666666667,4738.0,13.85,4845.65,3779406416.0
3234519376.0,21.8971461838462,2023,"Tulsa, OK",69022.0,1044757.0,51.7,0.04,304.2825,60.916666666666664,5288.0,7.25,4845.65,3379153906.0
162115370.0,18.90381880022453,2023,"Tyler, TX",66887.0,245209.0,7.4,0.0,336.40999999999997,68.49166666666667,4620.0,7.25,4845.65,132698682.0
744914779.0,20.428780379196706,2023,"Utica-Rome, NY",55237.0,287039.0,11.9,0.065,290.6225,47.875,6903.0,14.2,4845.65,788804692.0
880571958.0,20.59608220658175,2023,"Vallejo, CA",64514.0,449218.0,11.2,0.0884,376.0625,54.7,5252.0,15.5,4845.65,836555729.0
108158844.0,18.49911148233199,2023,"Victoria, TX",59170.0,98808.0,2.1,0.0,329.58750000000003,72.55833333333334,4625.0,7.25,4845.65,93728717.0
603351668.0,20.218010782044576,2023,"Vineland, NJ",49367.0,152326.0,8.6,0.09,280.09749999999997,56.73333333333333,5018.0,14.13,4845.65,524422814.0
6338273015.0,22.569872173178847,2023,"Virginia Beach-Chesapeake-Norfolk, VA-NC",62575.0,1806890.0,58.5,0.06,336.005,60.525,4465.0,12.0,4845.65,5750109975.0
1379981458.0,21.045335899793372,2023,"Visalia, CA",48253.0,479468.0,13.7,0.0884,321.35999999999996,57.45000000000001,4669.0,15.5,4845.65,1571293328.0
848467558.0,20.55894240737607,2023,"Waco, TX",53528.0,285869.0,16.6,0.0,383.9249999999999,67.825,5003.0,7.25,4845.65,965700004.0
123307112.0,18.630188646925298,2023,"Walla Walla, WA",56420.0,61568.0,4.0,0.0,401.855,52.150000000000006,6281.0,15.74,4845.65,250543139.0
14758948403.0,23.415115407171378,2023,"Washington-Arlington-Alexandria, DC-VA-MD-WV",89396.0,6413831.0,57.2,0.06,367.745,56.64166666666666,4930.0,12.0,4845.65,14001940531.0
1976451402.0,21.404568852490808,2023,"Waterloo-Cedar Falls, IA",57114.0,168162.0,16.1,0.084,306.66499999999996,48.81666666666667,7289.0,7.25,4845.65,480407939.0
215408046.0,19.188044675749374,2023,"Watertown-Fort Drum, NY",54926.0,114787.0,1.8,0.065,289.72249999999997,49.25833333333333,6491.0,14.2,4845.65,256366253.0
316739752.0,19.573591023050973,2023,"Wausau, WI",61617.0,167017.0,18.8,0.079,273.6575,43.541666666666664,8348.0,7.25,4845.65,360127011.0
375757824.0,19.744455408735867,2023,"Weirton-Steubenville, WV-OH",50649.0,113544.0,4.7,0.065,278.0575,54.29999999999999,5263.0,8.75,4845.65,269928944.0
478920603.0,19.987045385895065,2023,"Wenatchee-East Wenatchee, WA",62458.0,124795.0,2.9,0.0,398.31499999999994,43.775,7993.0,15.74,4845.65,476571737.0
1784907710.0,21.30263254776013,2023,"Wheeling, WV-OH",56458.0,135517.0,3.0,0.065,249.12,54.29999999999999,5263.0,8.75,4845.65,478920603.0
279523631.0,19.44859739439158,2023,"Wichita Falls, TX",56148.0,149947.0,5.4,0.0,280.485,65.675,5156.0,7.25,4845.65,245096367.0
4475085843.0,22.22179137128254,2023,"Wichita, KS",60375.0,652939.0,52.1,0.04,274.925,58.208333333333336,5823.0,7.25,4845.65,4550407870.0
393730543.0,19.79117733228,2023,"Williamsport, PA",53630.0,112724.0,7.6,0.0899,271.455,52.150000000000006,5781.0,7.25,4845.65,369984223.0
671452977.0,20.32495454466991,2023,"Wilmington, NC",62278.0,307373.0,8.5,0.025,399.6475,63.54999999999999,3989.0,7.25,4845.65,593644942.0
1071122750.0,20.79197323435618,2023,"Winston-Salem, NC",57101.0,695630.0,34.1,0.025,281.45750000000004,60.116666666666674,4331.0,7.25,4845.65,1012083982.0
1207873141.0,20.91212691521602,2023,"Yakima, WA",51488.0,256643.0,8.2,0.0,326.76250000000005,52.150000000000006,6281.0,15.74,4845.65,1204117814.0
2312594272.0,21.5616357927902,2023,"York-Hanover, PA",60915.0,464640.0,32.9,0.0899,262.45750000000004,54.8,5379.0,7.25,4845.65,2084225511.0
753454091.0,20.44017864650379,2023,"Youngstown-Warren, OH",51869.0,534472.0,18.7,0.0,241.2925,52.35833333333333,5697.0,10.1,4845.65,861121131.0
222986589.0,19.22262218860252,2023,"Yuba City, CA",52354.0,183670.0,2.3,0.0884,362.295,54.7,5252.0,15.5,4845.65,274484120.0
734844797.0,20.41516987433537,2023,"Yuma, AZ",46441.0,213221.0,2.9,0.049,316.31499999999994,72.43333333333332,5374.0,13.85,4845.65,587943797.0
